SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_8,adm2_7,adm2_3,adm2_10,adm2_6,adm2_5,adm2_9,adm2_1
8854,2934,2,19,6,7,1,NA,2767,1,2,1,0,0,0,0,0,0,0,0,0
8857,10230,2,30,7,5,1,NA,1093,0,9,0,0,0,0,0,0,0,0,1,0
8884,11850,2,25,24,5,1,NA,1989,0,5,0,0,0,0,0,0,0,1,0,0
8918,10449,2,24,18,7,1,NA,2081,1,3,0,0,0,0,1,0,0,0,0,0
8942,3156,2,19,15,1,1,NA,1495,1,3,0,0,0,0,1,0,0,0,0,0
9047,1107,2,20,26,5,1,NA,1690,0,1,0,0,0,0,0,0,0,0,0,1
9058,9676,2,40,19,1,1,NA,2376,1,8,0,0,1,0,0,0,0,0,0,0
9060,10740,2,47,15,1,1,NA,1800,1,3,0,0,0,0,1,0,0,0,0,0
9076,424,2,18,8,2,1,NA,2325,0,2,1,0,0,0,0,0,0,0,0,0
9095,10774,2,18,6,5,1,NA,2336,0,3,0,0,0,0,1,0,0,0,0,0
9122,10727,2,38,17,6,1,NA,1260,0,3,0,0,0,0,1,0,0,0,0,0
9153,10680,2,35,15,1,1,NA,829,1,3,0,0,0,0,1,0,0,0,0,0
9190,10861,2,35,22,4,1,NA,1942,0,3,0,0,0,0,1,0,0,0,0,0
9193,4117,2,35,9,5,1,NA,1813,0,9,0,0,0,0,0,0,0,0,1,0
9252,7237,2,19,18,7,1,NA,1736,1,3,0,0,0,0,1,0,0,0,0,0
9265,6213,2,35,6,4,1,NA,2720,0,10,0,0,0,0,0,1,0,0,0,0
9323,6591,2,55,4,5,0,NA,1546,0,2,1,0,0,0,0,0,0,0,0,0
9333,9073,2,29,23,4,1,NA,1746,0,7,0,0,0,1,0,0,0,0,0,0
9345,9198,2,50,7,3,0,NA,1966,0,5,0,0,0,0,0,0,0,1,0,0
9354,2209,2,47,4,2,1,NA,1192,0,10,0,0,0,0,0,1,0,0,0,0
9382,3279,2,42,16,3,1,NA,1539,0,7,0,0,0,1,0,0,0,0,0,0
9425,1592,2,35,31,3,1,NA,2662,0,8,0,0,1,0,0,0,0,0,0,0
9449,3506,2,60,21,3,0,NA,1347,0,8,0,0,1,0,0,0,0,0,0,0
9469,5966,2,42,22,5,1,NA,1372,0,1,0,0,0,0,0,0,0,0,0,1
9490,126,2,45,26,5,1,NA,1515,0,1,0,0,0,0,0,0,0,0,0,1
9534,4901,2,50,20,6,0,NA,1166,0,6,0,0,0,0,0,0,1,0,0,0
9593,2048,2,45,5,1,1,NA,1735,1,5,0,0,0,0,0,0,0,1,0,0
9605,142,2,25,31,3,1,NA,1888,0,8,0,0,1,0,0,0,0,0,0,0
9623,8256,2,45,26,2,1,NA,2024,0,4,0,1,0,0,0,0,0,0,0,0
9638,3009,2,28,18,7,1,NA,1987,1,3,0,0,0,0,1,0,0,0,0,0
9645,1833,2,70,16,3,0,NA,1763,0,7,0,0,0,1,0,0,0,0,0,0
9658,4433,2,70,7,2,0,NA,1393,0,7,0,0,0,1,0,0,0,0,0,0
9671,7741,2,60,9,4,0,NA,1475,0,4,0,1,0,0,0,0,0,0,0,0
9681,2540,2,25,3,1,1,NA,1940,1,9,0,0,0,0,0,0,0,0,1,0
9727,3261,2,32,16,5,1,NA,1446,0,3,0,0,0,0,1,0,0,0,0,0
9743,2626,2,44,8,4,1,NA,2254,0,8,0,0,1,0,0,0,0,0,0,0
9744,8871,2,35,20,2,1,NA,1580,0,1,0,0,0,0,0,0,0,0,0,1
9822,2376,2,25,1,1,1,NA,2366,1,6,0,0,0,0,0,0,1,0,0,0
9838,9149,2,55,9,4,0,NA,1385,0,4,0,1,0,0,0,0,0,0,0,0
9857,7184,2,35,28,6,1,NA,1482,0,5,0,0,0,0,0,0,0,1,0,0
9864,311,2,18,13,5,1,NA,2056,0,9,0,0,0,0,0,0,0,0,1,0
9873,7365,2,25,14,2,1,NA,1287,0,4,0,1,0,0,0,0,0,0,0,0
9882,7384,2,50,6,4,0,NA,1815,0,1,0,0,0,0,0,0,0,0,0,1
9897,4655,2,36,10,4,1,NA,2119,0,2,1,0,0,0,0,0,0,0,0,0
9924,3173,2,50,3,5,0,NA,1217,0,2,1,0,0,0,0,0,0,0,0,0
9948,11497,2,40,23,4,1,NA,1607,0,7,0,0,0,1,0,0,0,0,0,0
9971,9227,2,23,19,1,1,NA,1776,1,8,0,0,1,0,0,0,0,0,0,0
9984,9468,2,55,24,4,0,NA,1521,0,6,0,0,0,0,0,0,1,0,0,0
10039,2495,2,25,5,4,1,NA,3056,0,3,0,0,0,0,1,0,0,0,0,0
10048,11189,2,25,10,1,1,NA,1364,1,10,0,0,0,0,0,1,0,0,0,0
10064,5619,2,23,23,4,1,NA,1776,0,7,0,0,0,1,0,0,0,0,0,0
10132,8359,2,47,1,1,1,NA,2132,1,5,0,0,0,0,0,0,0,1,0,0
10136,8134,2,31,30,5,1,NA,1959,0,2,1,0,0,0,0,0,0,0,0,0
10183,10,2,36,18,7,1,NA,1775,1,3,0,0,0,0,1,0,0,0,0,0
10227,8066,2,48,9,5,1,NA,1756,0,5,0,0,0,0,0,0,0,1,0,0
10229,7476,2,55,7,3,0,NA,1293,0,5,0,0,0,0,0,0,0,1,0,0
10252,3639,2,40,23,6,1,NA,704,0,1,0,0,0,0,0,0,0,0,0,1
10254,4629,2,30,12,3,1,NA,1825,0,10,0,0,0,0,0,1,0,0,0,0
10272,1195,2,39,1,7,1,NA,2247,1,6,0,0,0,0,0,0,1,0,0,0
10278,10909,2,35,3,5,1,NA,309,0,2,1,0,0,0,0,0,0,0,0,0
10292,7028,2,45,6,3,1,NA,1738,0,7,0,0,0,1,0,0,0,0,0,0
10293,6264,2,35,4,2,1,NA,2083,0,1,0,0,0,0,0,0,0,0,0,1
10303,3179,2,45,8,4,1,NA,2448,0,8,0,0,1,0,0,0,0,0,0,0
10306,6591,2,22,4,5,1,NA,1729,0,2,1,0,0,0,0,0,0,0,0,0
10404,7237,2,45,18,7,1,NA,1635,1,3,0,0,0,0,1,0,0,0,0,0
10475,249,2,22,10,7,1,NA,1442,1,7,0,0,0,1,0,0,0,0,0,0
10477,10650,2,30,5,7,1,NA,1061,1,1,0,0,0,0,0,0,0,0,0,1
10538,2025,2,58,14,2,0,NA,1814,0,4,0,1,0,0,0,0,0,0,0,0
10584,4066,2,24,4,2,1,NA,3244,0,1,0,0,0,0,0,0,0,0,0,1
10621,10047,2,48,12,6,1,NA,2124,0,7,0,0,0,1,0,0,0,0,0,0
10657,8538,2,32,20,1,1,NA,1973,1,7,0,0,0,1,0,0,0,0,0,0
10693,484,2,36,6,4,1,NA,1944,0,10,0,0,0,0,0,1,0,0,0,0
10710,3058,2,42,12,2,1,NA,1000,0,7,0,0,0,1,0,0,0,0,0,0
10729,6817,2,40,23,4,1,NA,1877,0,8,0,0,1,0,0,0,0,0,0,0
10789,8762,2,18,30,1,1,NA,2251,1,5,0,0,0,0,0,0,0,1,0,0
10805,10099,2,30,17,6,1,NA,1665,0,3,0,0,0,0,1,0,0,0,0,0
10821,4834,2,48,8,5,1,NA,2636,0,7,0,0,0,1,0,0,0,0,0,0
10837,3634,2,18,29,7,1,NA,1602,1,5,0,0,0,0,0,0,0,1,0,0
10868,410,2,32,8,3,1,NA,1666,0,4,0,1,0,0,0,0,0,0,0,0
10900,7489,2,32,17,6,1,NA,2196,0,3,0,0,0,0,1,0,0,0,0,0
10908,2716,2,20,26,2,1,NA,1510,0,4,0,1,0,0,0,0,0,0,0,0
10970,4585,2,58,4,2,0,NA,1574,0,10,0,0,0,0,0,1,0,0,0,0
11011,9812,2,60,4,7,0,NA,1763,1,8,0,0,1,0,0,0,0,0,0,0
11034,9483,2,60,28,6,0,NA,2536,0,1,0,0,0,0,0,0,0,0,0,1
11051,4591,2,39,10,1,1,NA,1404,1,10,0,0,0,0,0,1,0,0,0,0
11053,10416,2,23,10,2,1,NA,2822,0,3,0,0,0,0,1,0,0,0,0,0
11063,10037,2,40,20,2,1,NA,1214,0,1,0,0,0,0,0,0,0,0,0,1
11089,699,2,21,21,3,1,NA,2349,0,8,0,0,1,0,0,0,0,0,0,0
11098,8249,2,19,30,1,1,NA,1436,1,5,0,0,0,0,0,0,0,1,0,0
11104,5461,2,35,30,1,1,NA,2219,1,5,0,0,0,0,0,0,0,1,0,0
11128,252,2,45,28,6,1,NA,2126,0,5,0,0,0,0,0,0,0,1,0,0
11227,7731,2,21,22,2,1,NA,1279,0,6,0,0,0,0,0,0,1,0,0,0
11233,9647,2,58,19,3,0,NA,1495,0,10,0,0,0,0,0,1,0,0,0,0
11254,6764,2,30,8,3,1,NA,1365,0,7,0,0,0,1,0,0,0,0,0,0
11257,9557,2,50,12,6,0,NA,1477,0,7,0,0,0,1,0,0,0,0,0,0
11281,11452,2,56,23,7,0,NA,1118,1,10,0,0,0,0,0,1,0,0,0,0
11284,7994,2,40,12,7,1,NA,2411,1,5,0,0,0,0,0,0,0,1,0,0
11295,7516,2,18,13,5,1,NA,1375,0,9,0,0,0,0,0,0,0,0,1,0
11306,7426,2,50,10,4,0,NA,2057,0,7,0,0,0,1,0,0,0,0,0,0
11325,3657,2,20,2,3,1,NA,1439,0,2,1,0,0,0,0,0,0,0,0,0
11354,7639,2,30,10,4,1,NA,1730,0,2,1,0,0,0,0,0,0,0,0,0
11425,468,2,31,14,2,1,NA,1712,0,4,0,1,0,0,0,0,0,0,0,0
11433,11051,2,60,19,7,0,NA,1130,1,8,0,0,1,0,0,0,0,0,0,0
11435,929,2,50,25,2,0,NA,1739,0,10,0,0,0,0,0,1,0,0,0,0
11503,6430,2,67,11,7,0,NA,941,1,5,0,0,0,0,0,0,0,1,0,0
11520,4758,2,30,30,5,1,NA,2578,0,2,1,0,0,0,0,0,0,0,0,0
11522,4806,2,43,6,2,1,NA,2520,0,8,0,0,1,0,0,0,0,0,0,0
11541,1700,2,30,30,1,1,NA,1927,1,5,0,0,0,0,0,0,0,1,0,0
11619,10436,2,42,30,1,1,NA,2135,1,5,0,0,0,0,0,0,0,1,0,0
11660,7401,2,40,17,6,1,NA,1837,0,8,0,0,1,0,0,0,0,0,0,0
11668,3880,2,30,8,3,1,NA,1556,0,7,0,0,0,1,0,0,0,0,0,0
11681,7537,2,20,11,7,1,NA,2393,1,9,0,0,0,0,0,0,0,0,1,0
11695,3464,2,60,23,5,0,NA,1919,0,3,0,0,0,0,1,0,0,0,0,0
11699,10774,2,45,6,5,1,NA,1931,0,3,0,0,0,0,1,0,0,0,0,0
11700,1752,2,38,5,1,1,NA,1915,1,5,0,0,0,0,0,0,0,1,0,0
11715,5369,2,65,9,4,0,NA,2035,0,4,0,1,0,0,0,0,0,0,0,0
11727,8926,2,19,14,2,1,NA,1356,0,4,0,1,0,0,0,0,0,0,0,0
11738,2013,2,30,4,6,1,NA,1205,0,7,0,0,0,1,0,0,0,0,0,0
11748,7690,2,42,13,5,1,NA,1487,0,9,0,0,0,0,0,0,0,0,1,0
11782,11413,2,18,7,5,1,NA,1345,0,9,0,0,0,0,0,0,0,0,1,0
11787,390,2,55,20,1,0,NA,2016,1,7,0,0,0,1,0,0,0,0,0,0
11794,8069,2,34,8,3,1,NA,2136,0,7,0,0,0,1,0,0,0,0,0,0
11812,6758,2,58,12,6,0,NA,2271,0,7,0,0,0,1,0,0,0,0,0,0
11815,10495,2,61,6,2,0,NA,2449,0,8,0,0,1,0,0,0,0,0,0,0
11831,10989,2,41,20,2,1,NA,1731,0,1,0,0,0,0,0,0,0,0,0,1
11857,2209,2,21,4,2,1,NA,1196,0,10,0,0,0,0,0,1,0,0,0,0
11879,4884,2,55,19,4,0,NA,2405,0,1,0,0,0,0,0,0,0,0,0,1
11892,7572,2,54,10,6,0,NA,1943,0,8,0,0,1,0,0,0,0,0,0,0
11947,5078,2,55,29,7,0,NA,1313,1,5,0,0,0,0,0,0,0,1,0,0
11972,10657,2,18,4,6,1,NA,1360,0,7,0,0,0,1,0,0,0,0,0,0
12043,2896,2,45,19,4,1,NA,1418,0,1,0,0,0,0,0,0,0,0,0,1
12081,609,2,40,14,1,1,NA,1909,1,7,0,0,0,1,0,0,0,0,0,0
12096,4089,2,30,4,3,1,NA,1616,0,3,0,0,0,0,1,0,0,0,0,0
12099,10538,2,29,5,3,1,NA,1262,0,9,0,0,0,0,0,0,0,0,1,0
12109,4357,2,32,8,3,1,NA,1706,0,7,0,0,0,1,0,0,0,0,0,0
12147,7670,2,60,28,6,0,NA,2644,0,1,0,0,0,0,0,0,0,0,0,1
12219,2317,2,38,23,4,1,NA,1930,0,7,0,0,0,1,0,0,0,0,0,0
12224,5297,2,28,4,5,1,NA,2741,0,2,1,0,0,0,0,0,0,0,0,0
12267,8230,2,18,12,7,1,NA,1899,1,5,0,0,0,0,0,0,0,1,0,0
12268,5968,2,43,16,2,1,NA,831,0,3,0,0,0,0,1,0,0,0,0,0
12312,8641,2,31,26,5,1,NA,2017,0,1,0,0,0,0,0,0,0,0,0,1
12362,227,2,38,2,5,1,NA,2151,0,8,0,0,1,0,0,0,0,0,0,0
12383,3058,2,21,12,2,1,NA,837,0,7,0,0,0,1,0,0,0,0,0,0
12401,3489,2,33,5,7,1,NA,1257,1,1,0,0,0,0,0,0,0,0,0,1
12441,9867,2,32,8,3,1,NA,1946,0,4,0,1,0,0,0,0,0,0,0,0
12468,9612,2,45,12,1,1,NA,3287,1,2,1,0,0,0,0,0,0,0,0,0
12506,10486,2,32,11,6,1,NA,1226,0,5,0,0,0,0,0,0,0,1,0,0
12532,7765,2,30,18,3,1,NA,2721,0,1,0,0,0,0,0,0,0,0,0,1
12545,6362,2,25,11,7,1,NA,1528,1,9,0,0,0,0,0,0,0,0,1,0
12593,7537,2,60,11,7,0,NA,2854,1,9,0,0,0,0,0,0,0,0,1,0
12597,7204,2,35,16,5,1,NA,1757,0,3,0,0,0,0,1,0,0,0,0,0
12602,3864,2,23,1,3,1,NA,624,0,2,1,0,0,0,0,0,0,0,0,0
12668,7860,2,40,8,5,1,NA,1846,0,7,0,0,0,1,0,0,0,0,0,0
12738,11132,2,18,13,5,1,NA,1694,0,9,0,0,0,0,0,0,0,0,1,0
12759,9922,2,30,5,4,1,NA,2321,0,3,0,0,0,0,1,0,0,0,0,0
12777,10925,2,50,23,4,0,NA,1595,0,8,0,0,1,0,0,0,0,0,0,0
12833,5175,2,47,13,5,1,NA,1640,0,9,0,0,0,0,0,0,0,0,1,0
12878,3969,2,32,1,1,1,NA,2563,1,6,0,0,0,0,0,0,1,0,0,0
12891,1288,2,38,17,6,1,NA,1164,0,3,0,0,0,0,1,0,0,0,0,0
12961,9190,2,40,31,3,1,NA,2174,0,8,0,0,1,0,0,0,0,0,0,0
12969,8009,2,45,10,4,1,NA,1620,0,7,0,0,0,1,0,0,0,0,0,0
12990,4711,2,40,24,5,1,NA,1831,0,7,0,0,0,1,0,0,0,0,0,0
13089,10122,2,47,4,5,1,NA,1625,0,2,1,0,0,0,0,0,0,0,0,0
13118,9891,2,57,12,1,0,NA,1951,1,2,1,0,0,0,0,0,0,0,0,0
13126,1592,2,60,31,3,0,NA,2431,0,8,0,0,1,0,0,0,0,0,0,0
13142,4793,2,52,31,2,0,NA,1824,0,5,0,0,0,0,0,0,0,1,0,0
13180,11080,2,50,6,4,0,NA,2127,0,10,0,0,0,0,0,1,0,0,0,0
13198,10941,2,60,21,2,0,NA,1194,0,8,0,0,1,0,0,0,0,0,0,0
13214,5021,2,45,21,3,1,NA,1522,0,3,0,0,0,0,1,0,0,0,0,0
13258,9378,2,70,22,5,0,NA,1185,0,5,0,0,0,0,0,0,0,1,0,0
13264,5840,2,52,28,6,0,NA,1892,0,1,0,0,0,0,0,0,0,0,0,1
13295,3480,2,50,12,6,0,NA,1748,0,7,0,0,0,1,0,0,0,0,0,0
13327,5721,2,22,26,5,1,NA,1463,0,1,0,0,0,0,0,0,0,0,0,1
13332,2753,2,29,26,5,1,NA,3293,0,1,0,0,0,0,0,0,0,0,0,1
13333,1460,2,58,22,3,0,NA,1407,0,4,0,1,0,0,0,0,0,0,0,0
13359,10313,2,38,31,3,1,NA,2852,0,8,0,0,1,0,0,0,0,0,0,0
13369,3452,2,56,8,4,0,NA,2851,0,8,0,0,1,0,0,0,0,0,0,0
13379,11824,2,61,16,1,0,NA,1541,1,10,0,0,0,0,0,1,0,0,0,0
13395,4860,2,50,10,2,0,NA,1959,0,3,0,0,0,0,1,0,0,0,0,0
13400,1244,2,45,23,4,1,NA,1871,0,8,0,0,1,0,0,0,0,0,0,0
13411,780,2,24,24,5,1,NA,2550,0,5,0,0,0,0,0,0,0,1,0,0
13439,5093,2,48,10,1,1,NA,1598,1,10,0,0,0,0,0,1,0,0,0,0
13463,3515,2,45,21,2,1,NA,1044,0,8,0,0,1,0,0,0,0,0,0,0
13508,10402,2,38,16,2,1,NA,1396,0,3,0,0,0,0,1,0,0,0,0,0
13513,10587,2,40,6,2,1,NA,2007,0,8,0,0,1,0,0,0,0,0,0,0
13541,3798,2,60,16,2,0,NA,1902,0,3,0,0,0,0,1,0,0,0,0,0
13556,10662,2,40,12,7,1,NA,1619,1,5,0,0,0,0,0,0,0,1,0,0
13557,6405,2,27,20,2,1,NA,1653,0,1,0,0,0,0,0,0,0,0,0,1
13575,4839,2,25,17,6,1,NA,1775,0,1,0,0,0,0,0,0,0,0,0,1
13593,7464,2,45,23,7,1,NA,2750,1,10,0,0,0,0,0,1,0,0,0,0
13620,4584,2,65,4,2,0,NA,2277,0,10,0,0,0,0,0,1,0,0,0,0
13646,4091,2,58,28,6,0,NA,1137,0,5,0,0,0,0,0,0,0,1,0,0
13686,10195,2,50,12,6,0,NA,2445,0,7,0,0,0,1,0,0,0,0,0,0
13722,11796,2,38,24,5,1,NA,1749,0,5,0,0,0,0,0,0,0,1,0,0
13766,6411,2,35,4,6,1,NA,1425,0,7,0,0,0,1,0,0,0,0,0,0
13782,3883,2,32,2,5,1,NA,1862,0,8,0,0,1,0,0,0,0,0,0,0
13819,4921,2,35,14,7,1,NA,2264,1,3,0,0,0,0,1,0,0,0,0,0
13829,9043,2,50,14,2,0,NA,1155,0,4,0,1,0,0,0,0,0,0,0,0
13844,8666,2,35,10,4,1,NA,2130,0,7,0,0,0,1,0,0,0,0,0,0
13882,6601,2,33,4,6,1,NA,1698,0,7,0,0,0,1,0,0,0,0,0,0
13902,8749,2,60,25,6,0,NA,1481,0,8,0,0,1,0,0,0,0,0,0,0
13935,10542,2,30,26,2,1,NA,1733,0,4,0,1,0,0,0,0,0,0,0,0
13937,10020,2,35,22,4,1,NA,1732,0,3,0,0,0,0,1,0,0,0,0,0
13940,5908,2,62,2,5,0,NA,2707,0,8,0,0,1,0,0,0,0,0,0,0
13967,9815,2,30,11,6,1,NA,1382,0,5,0,0,0,0,0,0,0,1,0,0
14084,283,2,18,23,4,1,NA,2005,0,7,0,0,0,1,0,0,0,0,0,0
14121,1914,2,38,12,2,1,NA,1988,0,7,0,0,0,1,0,0,0,0,0,0
14162,5523,2,23,21,3,1,NA,1604,0,8,0,0,1,0,0,0,0,0,0,0
14172,1592,2,34,31,3,1,NA,2362,0,8,0,0,1,0,0,0,0,0,0,0
14189,2959,2,57,18,4,0,NA,1897,0,3,0,0,0,0,1,0,0,0,0,0
14199,29,2,54,25,2,0,NA,2375,0,10,0,0,0,0,0,1,0,0,0,0
14238,3178,2,45,7,2,1,NA,1878,0,1,0,0,0,0,0,0,0,0,0,1
14240,6950,2,45,15,7,1,NA,1524,1,10,0,0,0,0,0,1,0,0,0,0
14290,10237,2,40,7,5,1,NA,1606,0,9,0,0,0,0,0,0,0,0,1,0
14295,9401,2,42,8,5,1,NA,1898,0,7,0,0,0,1,0,0,0,0,0,0
14311,4584,2,35,4,2,1,NA,1728,0,10,0,0,0,0,0,1,0,0,0,0
14339,9714,2,44,28,4,1,NA,2296,0,5,0,0,0,0,0,0,0,1,0,0
14343,3767,2,18,23,6,1,NA,290,0,1,0,0,0,0,0,0,0,0,0,1
14352,5737,2,50,9,5,1,NA,1857,0,9,0,0,0,0,0,0,0,0,1,0
14418,10411,2,21,31,2,1,NA,1925,0,5,0,0,0,0,0,0,0,1,0,0
14459,6038,2,50,16,1,0,NA,1379,1,10,0,0,0,0,0,1,0,0,0,0
14485,1700,2,60,30,1,0,NA,1878,1,5,0,0,0,0,0,0,0,1,0,0
14524,5468,2,45,11,7,1,NA,1049,1,5,0,0,0,0,0,0,0,1,0,0
14534,6380,2,58,23,7,0,NA,980,1,10,0,0,0,0,0,1,0,0,0,0
14579,10411,2,50,31,2,0,NA,1996,0,5,0,0,0,0,0,0,0,1,0,0
14634,4641,2,24,26,2,1,NA,2148,0,4,0,1,0,0,0,0,0,0,0,0
14674,11791,2,60,18,3,0,NA,2333,0,1,0,0,0,0,0,0,0,0,0,1
14717,4108,2,42,29,7,1,NA,1901,1,5,0,0,0,0,0,0,0,1,0,0
14748,5562,2,32,25,2,1,NA,2860,0,10,0,0,0,0,0,1,0,0,0,0
14755,3014,2,42,19,4,1,NA,2495,0,1,0,0,0,0,0,0,0,0,0,1
14770,4801,2,30,18,3,1,NA,2176,0,1,0,0,0,0,0,0,0,0,0,1
14812,11892,2,29,23,6,1,NA,525,0,1,0,0,0,0,0,0,0,0,0,1
14825,9241,2,60,6,5,0,NA,2089,0,3,0,0,0,0,1,0,0,0,0,0
14853,11757,2,37,5,7,1,NA,1403,1,7,0,0,0,1,0,0,0,0,0,0
14872,4091,2,26,28,6,1,NA,1587,0,5,0,0,0,0,0,0,0,1,0,0
14902,2100,2,28,9,1,1,NA,2251,1,3,0,0,0,0,1,0,0,0,0,0
14924,308,2,65,24,7,0,NA,363,1,1,0,0,0,0,0,0,0,0,0,1
14936,11132,2,48,13,5,1,NA,1694,0,9,0,0,0,0,0,0,0,0,1,0
14943,9010,2,40,21,2,1,NA,969,0,8,0,0,1,0,0,0,0,0,0,0
14951,6882,2,18,13,5,1,NA,569,0,9,0,0,0,0,0,0,0,0,1,0
14961,11558,2,78,4,6,0,NA,1379,0,7,0,0,0,1,0,0,0,0,0,0
15002,10436,2,21,30,1,1,NA,2071,1,5,0,0,0,0,0,0,0,1,0,0
15029,7321,2,48,2,3,1,NA,2382,0,2,1,0,0,0,0,0,0,0,0,0
15037,10396,2,22,19,1,1,NA,2470,1,8,0,0,1,0,0,0,0,0,0,0
15059,10230,2,50,7,5,0,NA,1317,0,9,0,0,0,0,0,0,0,0,1,0
15139,4368,2,65,20,2,0,NA,2147,0,3,0,0,0,0,1,0,0,0,0,0
15147,3119,2,35,17,2,1,NA,1766,0,10,0,0,0,0,0,1,0,0,0,0
15155,2540,2,46,3,1,1,NA,1491,1,9,0,0,0,0,0,0,0,0,1,0
15189,8934,2,24,22,3,1,NA,1363,0,4,0,1,0,0,0,0,0,0,0,0
15193,1445,2,67,23,6,0,NA,935,0,1,0,0,0,0,0,0,0,0,0,1
15234,3089,2,45,20,6,1,NA,1703,0,6,0,0,0,0,0,0,1,0,0,0
15237,8235,2,70,8,6,0,NA,1712,0,10,0,0,0,0,0,1,0,0,0,0
15277,4042,2,32,10,7,1,NA,1560,1,7,0,0,0,1,0,0,0,0,0,0
15278,2376,2,45,1,1,1,NA,2419,1,6,0,0,0,0,0,0,1,0,0,0
15302,5493,2,22,10,4,1,NA,2361,0,2,1,0,0,0,0,0,0,0,0,0
15307,11470,2,22,30,5,1,NA,2228,0,2,1,0,0,0,0,0,0,0,0,0
15353,10132,2,40,24,5,1,NA,1357,0,5,0,0,0,0,0,0,0,1,0,0
15362,81,2,30,26,5,1,NA,1751,0,1,0,0,0,0,0,0,0,0,0,1
15374,8815,2,60,4,2,0,NA,2603,0,1,0,0,0,0,0,0,0,0,0,1
15389,11377,2,32,12,4,1,NA,2637,0,9,0,0,0,0,0,0,0,0,1,0
15396,9439,2,48,7,5,1,NA,1871,0,9,0,0,0,0,0,0,0,0,1,0
15412,8999,2,25,17,6,1,NA,1412,0,1,0,0,0,0,0,0,0,0,0,1
15476,9963,2,52,21,5,0,NA,1797,0,10,0,0,0,0,0,1,0,0,0,0
15490,1569,2,70,18,7,0,NA,1568,1,3,0,0,0,0,1,0,0,0,0,0
15509,3220,2,55,22,2,0,NA,1049,0,6,0,0,0,0,0,0,1,0,0,0
15511,9613,2,40,3,5,1,NA,927,0,2,1,0,0,0,0,0,0,0,0,0
15525,2350,2,54,6,4,0,NA,1986,0,10,0,0,0,0,0,1,0,0,0,0
15545,10807,2,35,7,3,1,NA,1426,0,5,0,0,0,0,0,0,0,1,0,0
15593,3898,2,42,10,6,1,NA,2020,0,8,0,0,1,0,0,0,0,0,0,0
15609,10815,2,18,10,4,1,NA,1862,0,2,1,0,0,0,0,0,0,0,0,0
15624,8526,2,24,16,5,1,NA,1503,0,3,0,0,0,0,1,0,0,0,0,0
15644,2256,2,40,13,5,1,NA,1941,0,9,0,0,0,0,0,0,0,0,1,0
15647,7326,2,47,25,2,1,NA,2269,0,10,0,0,0,0,0,1,0,0,0,0
15654,9677,2,25,11,7,1,NA,2148,1,9,0,0,0,0,0,0,0,0,1,0
15670,11081,2,55,22,5,0,NA,1338,0,1,0,0,0,0,0,0,0,0,0,1
15707,2331,2,30,21,3,1,NA,2265,0,3,0,0,0,0,1,0,0,0,0,0
15771,893,2,40,1,3,1,NA,611,0,2,1,0,0,0,0,0,0,0,0,0
15773,10505,2,35,8,4,1,NA,2483,0,8,0,0,1,0,0,0,0,0,0,0
15790,2045,2,55,4,2,0,NA,2157,0,1,0,0,0,0,0,0,0,0,0,1
15799,3227,2,60,30,6,0,NA,1653,0,5,0,0,0,0,0,0,0,1,0,0
15847,6072,2,20,25,6,1,NA,798,0,8,0,0,1,0,0,0,0,0,0,0
15884,8102,2,18,28,6,1,NA,2540,0,1,0,0,0,0,0,0,0,0,0,1
15904,10653,2,57,29,6,0,NA,2212,0,6,0,0,0,0,0,0,1,0,0,0
15954,9412,2,50,5,7,0,NA,1184,1,1,0,0,0,0,0,0,0,0,0,1
15956,4585,2,34,4,2,1,NA,1815,0,10,0,0,0,0,0,1,0,0,0,0
15983,6524,2,70,16,1,0,NA,715,1,10,0,0,0,0,0,1,0,0,0,0
16035,6617,2,24,8,5,1,NA,961,0,7,0,0,0,1,0,0,0,0,0,0
16036,7810,2,42,19,4,1,NA,2720,0,1,0,0,0,0,0,0,0,0,0,1
16125,4674,2,40,24,5,1,NA,2575,0,7,0,0,0,1,0,0,0,0,0,0
16142,7087,2,42,29,6,1,NA,2271,0,6,0,0,0,0,0,0,1,0,0,0
16151,424,2,43,8,2,1,NA,2116,0,2,1,0,0,0,0,0,0,0,0,0
16271,4883,2,46,23,5,1,NA,1767,0,8,0,0,1,0,0,0,0,0,0,0
16296,11591,2,46,18,3,1,NA,1328,0,10,0,0,0,0,0,1,0,0,0,0
16299,6282,2,55,15,1,0,NA,920,1,3,0,0,0,0,1,0,0,0,0,0
16325,10342,2,85,20,1,0,NA,1515,1,7,0,0,0,1,0,0,0,0,0,0
16356,4433,2,52,7,2,0,NA,1288,0,7,0,0,0,1,0,0,0,0,0,0
16424,2633,2,21,24,7,1,NA,3094,1,4,0,1,0,0,0,0,0,0,0,0
16449,9395,2,40,18,3,1,NA,437,0,10,0,0,0,0,0,1,0,0,0,0
16459,2598,2,24,7,3,1,NA,1385,0,5,0,0,0,0,0,0,0,1,0,0
16485,4506,2,54,13,2,0,NA,1803,0,9,0,0,0,0,0,0,0,0,1,0
16492,1787,2,48,16,1,1,NA,1486,1,10,0,0,0,0,0,1,0,0,0,0
