SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_6,adm2_3,adm2_2,adm2_7,adm2_4,adm2_8,adm2_1,adm2_5
14093,6063,1,28,18,1783,0,3,0,1,0,0,0,0,0,0
14190,2696,1,42,24,2558,0,3,0,1,0,0,0,0,0,0
14210,11065,1,22,12,1355,0,8,0,0,0,0,0,1,0,0
14235,397,1,65,19,1880,0,5,0,0,0,0,0,0,0,1
14254,3088,1,69,13,2594,0,5,0,0,0,0,0,0,0,1
14282,720,1,31,26,2976,0,3,0,1,0,0,0,0,0,0
14310,1629,1,36,1,1189,1,4,0,0,0,0,1,0,0,0
14331,10185,1,33,18,1360,0,1,0,0,0,0,0,0,1,0
14376,749,1,43,26,2234,0,1,0,0,0,0,0,0,1,0
14429,10203,1,38,14,2078,0,5,0,0,0,0,0,0,0,1
14506,7565,1,18,17,1649,0,7,0,0,0,1,0,0,0,0
14525,1198,1,25,27,1899,0,4,0,0,0,0,1,0,0,0
14532,5094,1,49,22,2458,0,4,0,0,0,0,1,0,0,0
14664,11502,1,20,23,425,0,2,0,0,1,0,0,0,0,0
14680,10169,1,28,20,2965,0,3,0,1,0,0,0,0,0,0
14817,1927,1,28,10,2887,0,1,0,0,0,0,0,0,1,0
14839,9692,1,43,4,2643,0,4,0,0,0,0,1,0,0,0
14850,7055,1,31,21,3047,0,5,0,0,0,0,0,0,0,1
14891,9870,1,65,25,1846,0,5,0,0,0,0,0,0,0,1
14897,2595,1,38,18,3267,0,7,0,0,0,1,0,0,0,0
14944,1513,1,26,18,2014,0,1,0,0,0,0,0,0,1,0
14962,800,1,26,21,1970,0,2,0,0,1,0,0,0,0,0
14966,7498,1,25,12,2336,0,5,0,0,0,0,0,0,0,1
14992,7925,1,55,9,966,0,2,0,0,1,0,0,0,0,0
15053,6327,1,18,27,1535,0,3,0,1,0,0,0,0,0,0
15065,2198,1,55,23,1776,0,2,0,0,1,0,0,0,0,0
15072,8060,1,28,13,2543,0,6,1,0,0,0,0,0,0,0
15126,4556,1,34,14,1378,0,5,0,0,0,0,0,0,0,1
15152,11468,1,55,20,2036,0,3,0,1,0,0,0,0,0,0
15163,4387,1,70,9,1092,0,8,0,0,0,0,0,1,0,0
15173,7727,1,40,18,1806,0,7,0,0,0,1,0,0,0,0
15201,3081,1,45,24,2621,0,1,0,0,0,0,0,0,1,0
15284,9653,1,36,13,2125,0,8,0,0,0,0,0,1,0,0
15312,3030,1,29,25,2351,0,2,0,0,1,0,0,0,0,0
15325,2723,1,19,25,1301,0,2,0,0,1,0,0,0,0,0
15422,11022,1,38,19,1014,0,3,0,1,0,0,0,0,0,0
15449,10026,1,22,7,3495,1,5,0,0,0,0,0,0,0,1
15499,8927,1,26,24,2781,0,3,0,1,0,0,0,0,0,0
15522,6925,1,27,24,2857,0,3,0,1,0,0,0,0,0,0
15532,2872,1,48,24,1829,0,3,0,1,0,0,0,0,0,0
15534,9042,1,40,16,1698,0,8,0,0,0,0,0,1,0,0
15549,3718,1,24,3,2834,0,4,0,0,0,0,1,0,0,0
15567,3469,1,18,20,1730,0,3,0,1,0,0,0,0,0,0
15628,6113,1,38,27,1891,0,7,0,0,0,1,0,0,0,0
15667,10777,1,62,3,1123,0,4,0,0,0,0,1,0,0,0
15723,7491,1,45,12,2039,0,5,0,0,0,0,0,0,0,1
15804,4305,1,27,29,2446,0,4,0,0,0,0,1,0,0,0
15806,250,1,27,20,1874,0,3,0,1,0,0,0,0,0,0
15837,3612,1,65,16,3252,0,1,0,0,0,0,0,0,1,0
15910,9080,1,52,11,2377,0,4,0,0,0,0,1,0,0,0
16017,4664,1,60,25,2514,0,7,0,0,0,1,0,0,0,0
16053,293,1,32,25,2835,0,3,0,1,0,0,0,0,0,0
16087,6957,1,40,20,2383,0,8,0,0,0,0,0,1,0,0
16092,11141,1,36,18,685,0,3,0,1,0,0,0,0,0,0
16095,334,1,20,19,1441,0,3,0,1,0,0,0,0,0,0
16124,46,1,39,27,1763,0,6,1,0,0,0,0,0,0,0
16167,11534,1,40,14,3055,0,7,0,0,0,1,0,0,0,0
16177,3269,1,55,21,2260,0,1,0,0,0,0,0,0,1,0
16220,6196,1,45,5,2536,0,4,0,0,0,0,1,0,0,0
16382,6515,1,50,17,2250,0,5,0,0,0,0,0,0,0,1
16412,507,1,68,29,1656,0,1,0,0,0,0,0,0,1,0
16535,6588,1,65,25,1923,0,2,0,0,1,0,0,0,0,0
16677,41,1,63,24,1770,0,8,0,0,0,0,0,1,0,0
16703,9000,1,19,23,2010,0,7,0,0,0,1,0,0,0,0
16707,3260,1,35,16,1819,0,7,0,0,0,1,0,0,0,0
16721,1852,1,34,18,1805,0,7,0,0,0,1,0,0,0,0
16768,8109,1,28,3,2425,0,4,0,0,0,0,1,0,0,0
16785,7241,1,55,25,1158,0,5,0,0,0,0,0,0,0,1
16795,4387,1,35,9,3722,0,8,0,0,0,0,0,1,0,0
16815,9835,1,20,25,3033,0,7,0,0,0,1,0,0,0,0
16938,5633,1,38,27,2721,0,1,0,0,0,0,0,0,1,0
16959,7664,1,54,20,885,0,7,0,0,0,1,0,0,0,0
16972,6919,1,24,16,3015,0,7,0,0,0,1,0,0,0,0
17017,7837,1,25,18,3323,0,1,0,0,0,0,0,0,1,0
17096,11275,1,26,29,1936,0,4,0,0,0,0,1,0,0,0
17188,6824,1,24,16,1879,0,6,1,0,0,0,0,0,0,0
17243,11825,1,75,17,523,0,3,0,1,0,0,0,0,0,0
17272,922,1,65,18,2335,0,3,0,1,0,0,0,0,0,0
17328,1939,1,35,9,3123,0,8,0,0,0,0,0,1,0,0
17329,3747,1,20,14,1996,0,1,0,0,0,0,0,0,1,0
17357,593,1,18,12,2134,0,5,0,0,0,0,0,0,0,1
17421,5211,1,50,21,2481,0,2,0,0,1,0,0,0,0,0
17433,209,1,25,17,2292,0,5,0,0,0,0,0,0,0,1
17445,9042,1,26,16,805,0,8,0,0,0,0,0,1,0,0
17446,897,1,36,21,1722,0,7,0,0,0,1,0,0,0,0
17452,5152,1,35,24,3260,0,4,0,0,0,0,1,0,0,0
17504,8938,1,60,28,1612,0,4,0,0,0,0,1,0,0,0
17616,3127,1,28,23,438,0,2,0,0,1,0,0,0,0,0
17619,8550,1,38,14,2526,0,7,0,0,0,1,0,0,0,0
17651,11260,1,18,27,1594,0,3,0,1,0,0,0,0,0,0
17763,1333,1,41,19,1467,0,7,0,0,0,1,0,0,0,0
17782,5804,1,18,18,2876,0,5,0,0,0,0,0,0,0,1
17796,9327,1,46,18,2904,0,8,0,0,0,0,0,1,0,0
17847,8920,1,30,30,933,0,4,0,0,0,0,1,0,0,0
17864,7912,1,50,12,1721,0,8,0,0,0,0,0,1,0,0
17885,8384,1,45,4,3777,0,4,0,0,0,0,1,0,0,0
17998,5699,1,58,2,2008,0,4,0,0,0,0,1,0,0,0
18032,4799,1,36,29,1552,0,3,0,1,0,0,0,0,0,0
18035,8611,1,45,22,1233,0,4,0,0,0,0,1,0,0,0
18054,4224,1,53,21,1391,0,3,0,1,0,0,0,0,0,0
18097,1411,1,35,22,3311,0,8,0,0,0,0,0,1,0,0
18108,10820,1,26,3,2039,0,4,0,0,0,0,1,0,0,0
18178,11119,1,50,5,3124,0,4,0,0,0,0,1,0,0,0
18198,4693,1,63,16,2457,0,8,0,0,0,0,0,1,0,0
18199,504,1,23,20,3267,0,3,0,1,0,0,0,0,0,0
18209,5255,1,46,15,2298,0,8,0,0,0,0,0,1,0,0
18228,10250,1,61,23,3237,0,7,0,0,0,1,0,0,0,0
18241,6860,1,36,24,2207,0,6,1,0,0,0,0,0,0,0
18244,1908,1,22,28,1836,0,4,0,0,0,0,1,0,0,0
18308,938,1,27,14,614,0,7,0,0,0,1,0,0,0,0
18326,493,1,80,2,2840,0,2,0,0,1,0,0,0,0,0
18364,10082,1,28,16,846,0,3,0,1,0,0,0,0,0,0
18386,8938,1,20,28,2106,0,4,0,0,0,0,1,0,0,0
18430,3127,1,53,23,460,0,2,0,0,1,0,0,0,0,0
18439,10886,1,30,6,2883,0,4,0,0,0,0,1,0,0,0
18455,593,1,42,12,2620,0,5,0,0,0,0,0,0,0,1
18463,6272,1,29,27,1510,0,6,1,0,0,0,0,0,0,0
18485,1442,1,30,26,1115,0,7,0,0,0,1,0,0,0,0
18552,4706,1,60,24,1750,0,6,1,0,0,0,0,0,0,0
18580,1536,1,35,18,2335,0,1,0,0,0,0,0,0,1,0
18693,1215,1,65,25,2783,0,6,1,0,0,0,0,0,0,0
18706,7051,1,40,24,1131,0,8,0,0,0,0,0,1,0,0
18708,5519,1,23,27,310,0,4,0,0,0,0,1,0,0,0
18725,3337,1,33,16,2406,0,7,0,0,0,1,0,0,0,0
18766,552,1,22,3,1985,0,4,0,0,0,0,1,0,0,0
18773,5222,1,34,27,649,0,2,0,0,1,0,0,0,0,0
18800,4721,1,66,2,1823,0,5,0,0,0,0,0,0,0,1
18813,6315,1,40,29,1483,0,1,0,0,0,0,0,0,1,0
18826,5428,1,29,15,1862,0,6,1,0,0,0,0,0,0,0
18829,4224,1,20,21,1927,0,3,0,1,0,0,0,0,0,0
18866,65,1,29,29,2226,0,4,0,0,0,0,1,0,0,0
18872,2163,1,38,12,1703,0,6,1,0,0,0,0,0,0,0
18874,9823,1,26,9,2600,0,2,0,0,1,0,0,0,0,0
18890,1491,1,35,23,3633,0,8,0,0,0,0,0,1,0,0
18913,1607,1,62,2,3308,0,4,0,0,0,0,1,0,0,0
18921,3257,1,60,23,1991,0,5,0,0,0,0,0,0,0,1
18930,4406,1,44,17,1527,0,1,0,0,0,0,0,0,1,0
19087,7482,1,40,21,1914,0,2,0,0,1,0,0,0,0,0
19102,9430,1,43,15,1961,0,5,0,0,0,0,0,0,0,1
19144,77,1,60,18,2546,0,1,0,0,0,0,0,0,1,0
19167,3872,1,35,20,1712,0,3,0,1,0,0,0,0,0,0
19170,6792,1,68,1,2580,1,4,0,0,0,0,1,0,0,0
19207,6497,1,28,14,393,0,7,0,0,0,1,0,0,0,0
19234,3927,1,30,23,1997,0,1,0,0,0,0,0,0,1,0
19247,3914,1,32,16,1532,0,1,0,0,0,0,0,0,1,0
19315,5667,1,35,16,2651,0,3,0,1,0,0,0,0,0,0
19319,3602,1,29,31,2530,0,2,0,0,1,0,0,0,0,0
19320,2727,1,25,18,2320,0,8,0,0,0,0,0,1,0,0
19359,2108,1,28,10,3404,0,1,0,0,0,0,0,0,1,0
19588,2984,1,29,22,2714,0,6,1,0,0,0,0,0,0,0
19616,3875,1,68,21,909,0,2,0,0,1,0,0,0,0,0
19645,7075,1,18,6,1888,0,4,0,0,0,0,1,0,0,0
19662,10063,1,38,14,2605,0,5,0,0,0,0,0,0,0,1
19685,11126,1,22,19,706,0,5,0,0,0,0,0,0,0,1
19686,10964,1,18,20,1616,0,8,0,0,0,0,0,1,0,0
19693,3888,1,53,25,1852,0,3,0,1,0,0,0,0,0,0
19694,10822,1,38,7,2104,1,5,0,0,0,0,0,0,0,1
19696,2956,1,36,20,3101,0,3,0,1,0,0,0,0,0,0
19818,6985,1,52,12,1127,0,5,0,0,0,0,0,0,0,1
19847,10090,1,25,22,2435,0,6,1,0,0,0,0,0,0,0
19859,253,1,32,25,1402,0,1,0,0,0,0,0,0,1,0
19929,11049,1,25,25,3019,0,5,0,0,0,0,0,0,0,1
19945,6353,1,36,29,2877,0,2,0,0,1,0,0,0,0,0
20002,5062,1,40,9,1885,0,2,0,0,1,0,0,0,0,0
20008,9042,1,65,16,2405,0,8,0,0,0,0,0,1,0,0
20096,7507,1,35,7,1366,1,4,0,0,0,0,1,0,0,0
20124,7107,1,22,22,2239,0,2,0,0,1,0,0,0,0,0
20128,3424,1,53,25,2593,0,6,1,0,0,0,0,0,0,0
20161,4221,1,22,23,2655,0,2,0,0,1,0,0,0,0,0
20255,2368,1,75,6,1420,0,4,0,0,0,0,1,0,0,0
20299,11235,1,40,9,1985,0,5,0,0,0,0,0,0,0,1
20313,11197,1,25,11,1872,0,5,0,0,0,0,0,0,0,1
20317,11399,1,35,18,1624,0,3,0,1,0,0,0,0,0,0
20435,10053,1,46,26,1602,0,4,0,0,0,0,1,0,0,0
20456,4195,1,50,9,2957,0,5,0,0,0,0,0,0,0,1
20636,6835,1,40,18,2361,0,1,0,0,0,0,0,0,1,0
20659,9202,1,23,14,1911,0,1,0,0,0,0,0,0,1,0
20703,11798,1,18,16,2820,0,6,1,0,0,0,0,0,0,0
20733,493,1,33,2,1062,0,2,0,0,1,0,0,0,0,0
20829,8178,1,30,6,313,0,4,0,0,0,0,1,0,0,0
20862,1162,1,38,25,2104,0,2,0,0,1,0,0,0,0,0
20928,8691,1,60,18,1896,0,3,0,1,0,0,0,0,0,0
20944,9497,1,36,22,3315,0,8,0,0,0,0,0,1,0,0
20990,9518,1,46,23,1501,0,2,0,0,1,0,0,0,0,0
20997,7509,1,82,29,2296,0,4,0,0,0,0,1,0,0,0
21007,2049,1,36,15,3288,0,1,0,0,0,0,0,0,1,0
21019,10232,1,36,29,1508,0,2,0,0,1,0,0,0,0,0
21078,749,1,33,26,2614,0,1,0,0,0,0,0,0,1,0
21080,6137,1,26,18,1352,0,7,0,0,0,1,0,0,0,0
21155,9694,1,49,6,762,0,4,0,0,0,0,1,0,0,0
21170,5038,1,36,9,3349,0,8,0,0,0,0,0,1,0,0
21184,485,1,50,22,1537,0,2,0,0,1,0,0,0,0,0
21205,5918,1,40,22,1479,0,3,0,1,0,0,0,0,0,0
21280,10696,1,22,29,2470,0,3,0,1,0,0,0,0,0,0
21331,1788,1,54,9,4423,0,2,0,0,1,0,0,0,0,0
21333,10702,1,38,17,2072,0,5,0,0,0,0,0,0,0,1
21356,3269,1,28,21,2930,0,1,0,0,0,0,0,0,1,0
21389,11659,1,60,1,1988,1,2,0,0,1,0,0,0,0,0
21505,4915,1,37,29,3593,0,1,0,0,0,0,0,0,1,0
21508,3888,1,30,25,1351,0,3,0,1,0,0,0,0,0,0
21519,7912,1,20,12,1249,0,8,0,0,0,0,0,1,0,0
21529,6977,1,56,12,2057,0,1,0,0,0,0,0,0,1,0
21553,8743,1,35,17,1586,0,7,0,0,0,1,0,0,0,0
21614,6724,1,31,20,1270,0,7,0,0,0,1,0,0,0,0
21671,7558,1,45,16,1654,0,6,1,0,0,0,0,0,0,0
21691,5769,1,38,20,1603,0,7,0,0,0,1,0,0,0,0
21862,5166,1,19,24,1725,0,1,0,0,0,0,0,0,1,0
22001,6919,1,45,16,3405,0,7,0,0,0,1,0,0,0,0
22033,1582,1,65,2,1609,0,5,0,0,0,0,0,0,0,1
22045,9204,1,20,24,2627,0,3,0,1,0,0,0,0,0,0
22055,11605,1,32,29,1816,0,4,0,0,0,0,1,0,0,0
22088,10530,1,25,15,1961,0,5,0,0,0,0,0,0,0,1
22129,2264,1,28,26,4194,0,6,1,0,0,0,0,0,0,0
22166,10366,1,72,23,1615,0,7,0,0,0,1,0,0,0,0
22177,2724,1,36,2,2789,0,2,0,0,1,0,0,0,0,0
22178,4594,1,20,14,1655,0,5,0,0,0,0,0,0,0,1
22212,2137,1,41,9,1029,0,8,0,0,0,0,0,1,0,0
22269,8293,1,35,27,1753,0,2,0,0,1,0,0,0,0,0
22270,10359,1,30,25,1379,0,2,0,0,1,0,0,0,0,0
22291,3888,1,22,25,1610,0,3,0,1,0,0,0,0,0,0
22360,3176,1,60,20,1723,0,8,0,0,0,0,0,1,0,0
22422,526,1,21,17,2243,0,7,0,0,0,1,0,0,0,0
22447,8877,1,25,27,2367,0,4,0,0,0,0,1,0,0,0
22484,11258,1,28,12,2700,0,5,0,0,0,0,0,0,0,1
22520,8691,1,25,18,1964,0,3,0,1,0,0,0,0,0,0
22541,5933,1,50,29,3986,0,4,0,0,0,0,1,0,0,0
22598,10516,1,55,26,1495,0,6,1,0,0,0,0,0,0,0
22665,8402,1,19,22,2549,0,1,0,0,0,0,0,0,1,0
22691,11891,1,42,7,1821,1,8,0,0,0,0,0,1,0,0
22708,9243,1,62,15,2503,0,5,0,0,0,0,0,0,0,1
22744,5928,1,33,25,3137,0,6,1,0,0,0,0,0,0,0
22779,6480,1,70,24,575,0,3,0,1,0,0,0,0,0,0
22800,7174,1,55,20,3138,0,3,0,1,0,0,0,0,0,0
22826,4736,1,32,22,2747,0,7,0,0,0,1,0,0,0,0
22849,8311,1,78,13,1860,0,8,0,0,0,0,0,1,0,0
22920,1065,1,28,14,2272,0,1,0,0,0,0,0,0,1,0
22951,10308,1,23,20,1862,0,2,0,0,1,0,0,0,0,0
23063,1541,1,40,22,2042,0,8,0,0,0,0,0,1,0,0
23075,10043,1,20,7,1018,1,4,0,0,0,0,1,0,0,0
23076,3276,1,45,15,3065,0,1,0,0,0,0,0,0,1,0
23079,9032,1,38,8,2333,0,1,0,0,0,0,0,0,1,0
23139,9204,1,25,24,2271,0,3,0,1,0,0,0,0,0,0
23162,9769,1,46,6,2603,0,4,0,0,0,0,1,0,0,0
23200,2149,1,28,18,2209,0,7,0,0,0,1,0,0,0,0
23232,248,1,18,7,1863,1,2,0,0,1,0,0,0,0,0
23301,11359,1,32,2,1610,0,5,0,0,0,0,0,0,0,1
23315,10641,1,23,9,1892,0,6,1,0,0,0,0,0,0,0
23330,922,1,32,18,2801,0,3,0,1,0,0,0,0,0,0
23357,4920,1,20,12,1388,0,8,0,0,0,0,0,1,0,0
23359,11671,1,45,25,2245,0,2,0,0,1,0,0,0,0,0
23386,11260,1,50,27,1827,0,3,0,1,0,0,0,0,0,0
23409,5236,1,45,23,3029,0,6,1,0,0,0,0,0,0,0
23415,7515,1,22,14,3081,0,7,0,0,0,1,0,0,0,0
23455,1851,1,60,14,1460,0,1,0,0,0,0,0,0,1,0
23470,6898,1,65,1,1560,1,4,0,0,0,0,1,0,0,0
23499,135,1,40,22,3413,0,4,0,0,0,0,1,0,0,0
23541,8820,1,35,11,2581,0,2,0,0,1,0,0,0,0,0
23553,9112,1,75,7,1422,1,8,0,0,0,0,0,1,0,0
23574,11126,1,48,19,755,0,5,0,0,0,0,0,0,0,1
23583,6410,1,49,17,2018,0,3,0,1,0,0,0,0,0,0
23651,2283,1,28,23,1578,0,2,0,0,1,0,0,0,0,0
23702,1265,1,30,21,2961,0,5,0,0,0,0,0,0,0,1
23708,7758,1,25,26,3677,0,3,0,1,0,0,0,0,0,0
23714,3309,1,40,12,1906,0,5,0,0,0,0,0,0,0,1
23737,5510,1,37,29,2987,0,4,0,0,0,0,1,0,0,0
23790,5662,1,42,27,2807,0,4,0,0,0,0,1,0,0,0
23807,7898,1,33,28,2401,0,5,0,0,0,0,0,0,0,1
23816,4309,1,40,29,3140,0,6,1,0,0,0,0,0,0,0
23834,10937,1,55,27,3444,0,6,1,0,0,0,0,0,0,0
23858,8189,1,65,30,1076,0,4,0,0,0,0,1,0,0,0
23898,11509,1,24,22,3426,0,3,0,1,0,0,0,0,0,0
23920,6478,1,40,22,778,0,2,0,0,1,0,0,0,0,0
23960,8311,1,30,13,1119,0,8,0,0,0,0,0,1,0,0
24024,1899,1,45,16,1869,0,1,0,0,0,0,0,0,1,0
24156,827,1,32,11,3475,0,2,0,0,1,0,0,0,0,0
24232,545,1,40,11,1698,0,5,0,0,0,0,0,0,0,1
24235,1679,1,35,9,1797,0,4,0,0,0,0,1,0,0,0
24261,5688,1,32,23,2577,0,6,1,0,0,0,0,0,0,0
24310,10420,1,80,26,1384,0,1,0,0,0,0,0,0,1,0
24371,3234,1,46,21,3346,0,5,0,0,0,0,0,0,0,1
24440,10706,1,70,25,3003,0,2,0,0,1,0,0,0,0,0
24453,10480,1,35,19,2739,0,7,0,0,0,1,0,0,0,0
24462,3276,1,18,15,2659,0,1,0,0,0,0,0,0,1,0
24463,3257,1,29,23,1650,0,5,0,0,0,0,0,0,0,1
24471,1007,1,30,18,2075,0,7,0,0,0,1,0,0,0,0
24614,4351,1,65,26,2622,0,1,0,0,0,0,0,0,1,0
24627,6529,1,45,16,1782,0,6,1,0,0,0,0,0,0,0
24726,10907,1,48,22,1493,0,4,0,0,0,0,1,0,0,0
24871,1259,1,32,4,1121,0,4,0,0,0,0,1,0,0,0
24882,790,1,40,28,2681,0,4,0,0,0,0,1,0,0,0
24888,10641,1,21,9,1740,0,6,1,0,0,0,0,0,0,0
24938,2259,1,41,2,2986,0,2,0,0,1,0,0,0,0,0
25024,9212,1,59,3,1139,0,4,0,0,0,0,1,0,0,0
25034,2845,1,50,19,1003,0,2,0,0,1,0,0,0,0,0
25089,6670,1,68,18,2478,0,3,0,1,0,0,0,0,0,0
25145,2243,1,55,1,2068,1,4,0,0,0,0,1,0,0,0
25183,7109,1,22,12,2804,0,5,0,0,0,0,0,0,0,1
25303,10160,1,46,19,1406,0,3,0,1,0,0,0,0,0,0
25357,6936,1,57,7,4189,1,8,0,0,0,0,0,1,0,0
25365,9313,1,65,27,836,0,3,0,1,0,0,0,0,0,0
25431,6546,1,25,16,2606,0,8,0,0,0,0,0,1,0,0
25466,9582,1,40,26,3401,0,6,1,0,0,0,0,0,0,0
25478,233,1,47,24,2561,0,6,1,0,0,0,0,0,0,0
25482,6895,1,54,25,1517,0,5,0,0,0,0,0,0,0,1
25500,5899,1,30,9,1976,0,4,0,0,0,0,1,0,0,0
25517,5531,1,25,16,2935,0,5,0,0,0,0,0,0,0,1
25526,7236,1,46,5,1622,0,4,0,0,0,0,1,0,0,0
25556,1691,1,47,21,978,0,5,0,0,0,0,0,0,0,1
25567,1988,1,20,13,3409,0,5,0,0,0,0,0,0,0,1
25575,7220,1,50,23,2685,0,7,0,0,0,1,0,0,0,0
25633,552,1,19,3,2417,0,4,0,0,0,0,1,0,0,0
25657,1977,1,18,28,846,0,1,0,0,0,0,0,0,1,0
25667,5666,1,65,30,2568,0,4,0,0,0,0,1,0,0,0
25676,7786,1,31,27,923,0,4,0,0,0,0,1,0,0,0
25689,9465,1,30,15,2387,0,5,0,0,0,0,0,0,0,1
25693,344,1,60,22,1231,0,3,0,1,0,0,0,0,0,0
25741,11287,1,18,18,2026,0,7,0,0,0,1,0,0,0,0
25761,8624,1,39,30,1796,0,4,0,0,0,0,1,0,0,0
25789,11763,1,23,22,1827,0,6,1,0,0,0,0,0,0,0
25797,566,1,50,2,2855,0,2,0,0,1,0,0,0,0,0
25825,4031,1,38,14,3379,0,1,0,0,0,0,0,0,1,0
25844,9117,1,28,27,1879,0,6,1,0,0,0,0,0,0,0
25867,900,1,30,16,1475,0,5,0,0,0,0,0,0,0,1
25894,2114,1,18,12,1317,0,1,0,0,0,0,0,0,1,0
25987,2054,1,30,14,2120,0,7,0,0,0,1,0,0,0,0
25990,5142,1,36,25,2431,0,2,0,0,1,0,0,0,0,0
26014,6062,1,20,13,2343,0,8,0,0,0,0,0,1,0,0
26094,1627,1,26,13,2137,0,6,1,0,0,0,0,0,0,0
26117,15,1,30,21,2667,0,1,0,0,0,0,0,0,1,0
26172,9373,1,45,27,2988,0,6,1,0,0,0,0,0,0,0
26273,8739,1,40,27,1047,0,1,0,0,0,0,0,0,1,0
26328,8485,1,45,16,2393,0,8,0,0,0,0,0,1,0,0
26335,4625,1,50,26,2271,0,3,0,1,0,0,0,0,0,0
26347,9450,1,55,9,2163,0,5,0,0,0,0,0,0,0,1
26388,3772,1,44,13,1948,0,2,0,0,1,0,0,0,0,0
26394,10790,1,50,15,2653,0,5,0,0,0,0,0,0,0,1
26511,800,1,28,21,1598,0,2,0,0,1,0,0,0,0,0
26516,8237,1,48,26,1913,0,4,0,0,0,0,1,0,0,0
26549,10385,1,18,10,2034,0,1,0,0,0,0,0,0,1,0
26572,8242,1,19,23,881,0,1,0,0,0,0,0,0,1,0
26580,1450,1,68,17,1482,0,3,0,1,0,0,0,0,0,0
26602,2478,1,64,22,1424,0,3,0,1,0,0,0,0,0,0
26611,3585,1,29,19,1367,0,2,0,0,1,0,0,0,0,0
26621,4449,1,21,26,1036,0,3,0,1,0,0,0,0,0,0
26681,7515,1,24,14,2479,0,7,0,0,0,1,0,0,0,0
26685,10039,1,42,1,2487,1,5,0,0,0,0,0,0,0,1
26734,11230,1,38,29,2820,0,1,0,0,0,0,0,0,1,0
26739,4795,1,76,30,770,0,4,0,0,0,0,1,0,0,0
26775,3478,1,30,11,762,0,4,0,0,0,0,1,0,0,0
26781,9313,1,29,27,1237,0,3,0,1,0,0,0,0,0,0
26832,4795,1,44,30,1882,0,4,0,0,0,0,1,0,0,0
26868,8328,1,32,7,2323,1,2,0,0,1,0,0,0,0,0
26923,10043,1,22,7,1018,1,4,0,0,0,0,1,0,0,0
26937,4370,1,44,4,1449,0,4,0,0,0,0,1,0,0,0
26972,7646,1,30,25,2170,0,2,0,0,1,0,0,0,0,0
27000,2981,1,28,28,2646,0,3,0,1,0,0,0,0,0,0
27009,2713,1,25,16,1423,0,7,0,0,0,1,0,0,0,0
27018,6815,1,43,22,2097,0,6,1,0,0,0,0,0,0,0
27093,219,1,22,13,3256,0,5,0,0,0,0,0,0,0,1
27142,5416,1,30,18,1800,0,3,0,1,0,0,0,0,0,0
27157,6177,1,62,31,1753,0,4,0,0,0,0,1,0,0,0
27183,6525,1,22,24,2258,0,4,0,0,0,0,1,0,0,0
27268,8287,1,26,19,688,0,3,0,1,0,0,0,0,0,0
27270,6160,1,50,16,1465,0,1,0,0,0,0,0,0,1,0
27281,3152,1,60,15,1591,0,5,0,0,0,0,0,0,0,1
27310,10513,1,29,4,3339,0,4,0,0,0,0,1,0,0,0
27312,10679,1,25,21,2240,0,2,0,0,1,0,0,0,0,0
27380,5605,1,32,19,2159,0,5,0,0,0,0,0,0,0,1
27484,4314,1,58,26,2048,0,1,0,0,0,0,0,0,1,0
27492,1953,1,45,19,1698,0,7,0,0,0,1,0,0,0,0
27562,6726,1,63,22,1263,0,8,0,0,0,0,0,1,0,0
27648,9224,1,30,10,3345,0,1,0,0,0,0,0,0,1,0
27679,8521,1,44,17,2069,0,5,0,0,0,0,0,0,0,1
27744,4291,1,32,3,2414,0,4,0,0,0,0,1,0,0,0
27769,4262,1,55,20,874,0,8,0,0,0,0,0,1,0,0
27802,11642,1,53,6,2098,0,4,0,0,0,0,1,0,0,0
27834,10949,1,25,27,1465,0,2,0,0,1,0,0,0,0,0
27933,4221,1,55,23,2725,0,2,0,0,1,0,0,0,0,0
27936,10039,1,19,1,2198,1,5,0,0,0,0,0,0,0,1
27952,2421,1,29,24,2019,0,8,0,0,0,0,0,1,0,0
27961,1753,1,65,24,1482,0,6,1,0,0,0,0,0,0,0
28079,300,1,40,8,2537,0,4,0,0,0,0,1,0,0,0
28080,8083,1,50,18,1936,0,3,0,1,0,0,0,0,0,0
28125,4221,1,26,23,2723,0,2,0,0,1,0,0,0,0,0
28140,1607,1,23,2,2699,0,4,0,0,0,0,1,0,0,0
28143,6497,1,55,14,1750,0,7,0,0,0,1,0,0,0,0
28206,9981,1,45,16,2280,0,7,0,0,0,1,0,0,0,0
28263,6945,1,31,11,1218,0,2,0,0,1,0,0,0,0,0
28283,9961,1,30,21,2024,0,1,0,0,0,0,0,0,1,0
28354,7745,1,30,27,2528,0,5,0,0,0,0,0,0,0,1
28355,7778,1,22,27,1562,0,1,0,0,0,0,0,0,1,0
28380,3605,1,58,5,1287,0,4,0,0,0,0,1,0,0,0
28412,11797,1,20,29,3358,0,3,0,1,0,0,0,0,0,0
28469,5699,1,65,2,979,0,4,0,0,0,0,1,0,0,0
28473,2368,1,32,6,1164,0,4,0,0,0,0,1,0,0,0
28496,11393,1,52,16,1356,0,1,0,0,0,0,0,0,1,0
28516,911,1,42,11,2185,0,4,0,0,0,0,1,0,0,0
28520,9433,1,45,20,1466,0,1,0,0,0,0,0,0,1,0
